Time,Corr Lap Dist,Math Inverse Corner Radius,Vehicle Speed,Yaw Velocity
44.26,1791.695,-0.014873101,103.5,0.48
44.28,1792.265,-0.016360123,103.1,0.49
44.3,1792.836,-0.015022907,102.7,0.51
44.32,1793.406,-0.016571455,102.4,0.53
44.34,1793.976,-0.017411793,102,0.53
44.36,1794.535,-0.017719845,101.7,0.54
44.38,1795.097,-0.018056208,101.5,0.54
44.4,1795.66,-0.018204808,101.2,0.54
44.42,1796.222,-0.019381088,100.9,0.56
44.44,1796.785,-0.01912616,100.7,0.58
44.46,1797.339,-0.018750799,100.5,0.6
44.48,1797.894,-0.019707592,100.2,0.62
44.5,1798.449,-0.020557625,100,0.64
44.52,1799.004,-0.021860412,99.8,0.66
44.54,1799.558,-0.021409632,99.7,0.67
44.56,1800.113,-0.020765314,99.5,0.67
44.58,1800.668,-0.021369847,99.3,0.67
44.6,1801.214,-0.020802892,99.2,0.64
44.62,1801.769,-0.021234224,99,0.62
44.64,1802.316,-0.022040356,98.9,0.61
44.66,1802.863,-0.021903112,98.7,0.62
44.68,1803.41,-0.020987988,98.6,0.61
44.7,1803.953,-0.021285558,98.4,0.63
44.72,1804.5,-0.021723433,98.2,0.65
44.74,1805.047,-0.022415521,98.1,0.65
44.76,1805.593,-0.021895361,97.9,0.65
44.78,1806.132,-0.022117254,97.8,0.65
44.8,1806.672,-0.022994668,97.6,0.65
44.82,1807.218,-0.023009318,97.4,0.64
44.84,1807.757,-0.023452944,97.3,0.63
44.86,1808.297,-0.024180112,97.1,0.64
44.88,1808.836,-0.02424288,96.9,0.64
44.9,1809.375,-0.022719264,96.8,0.62
44.92,1809.906,-0.021385116,96.6,0.59
44.94,1810.445,-0.023659529,96.5,0.58
44.96,1810.984,-0.024471383,96.3,0.57
44.98,1811.515,-0.023742413,96.2,0.56
45,1812.047,-0.022934236,96,0.56
45.02,1812.578,-0.022482012,95.9,0.58
45.04,1813.117,-0.024844285,95.7,0.59
45.06,1813.644,-0.024462561,95.6,0.59
45.08,1814.168,-0.023069349,95.4,0.6
45.1,1814.699,-0.022851025,95.3,0.6
45.12,1815.23,-0.024358845,95.2,0.59
45.14,1815.761,-0.025187319,95.1,0.58
45.16,1816.285,-0.025166278,95.1,0.58
45.18,1816.816,-0.025117591,95,0.58
45.2,1817.339,-0.023702986,95,0.57
45.22,1817.871,-0.024124204,95,0.56
45.24,1818.394,-0.02460165,95,0.55
45.26,1818.925,-0.024624452,95,0.54
45.28,1819.449,-0.024189006,94.9,0.52
45.3,1819.98,-0.0239269,94.9,0.52
45.32,1820.504,-0.023941004,94.9,0.53
45.34,1821.035,-0.023511815,95,0.54
45.36,1821.558,-0.022752894,95,0.54
45.38,1822.089,-0.023122574,95,0.55
45.4,1822.613,-0.024003328,95,0.55
45.42,1823.14,-0.02315238,95,0.55
45.44,1823.672,-0.022653449,95.1,0.55
45.46,1824.195,-0.02109501,95.1,0.55
45.48,1824.726,-0.020533557,95.2,0.54
45.5,1825.257,-0.021296625,95.3,0.52
45.52,1825.781,-0.021449712,95.3,0.53
45.54,1826.312,-0.022159441,95.3,0.54
45.56,1826.843,-0.021632915,95.3,0.57
45.58,1827.375,-0.020965405,95.3,0.6
45.6,1827.906,-0.0216434,95.3,0.62
45.62,1828.429,-0.021970721,95.3,0.64
45.64,1828.961,-0.022691385,95.3,0.65
45.66,1829.492,-0.023185421,95.3,0.66
45.68,1830.023,-0.023137095,95.1,0.67
45.7,1830.547,-0.023502032,95,0.68
45.72,1831.078,-0.023988217,94.8,0.69
45.74,1831.601,-0.024683256,94.7,0.7
45.76,1832.125,-0.025354118,94.5,0.72
45.78,1832.644,-0.025375045,94.4,0.74
45.8,1833.168,-0.025286751,94.3,0.76
45.82,1833.691,-0.025375558,94.2,0.76
45.84,1834.214,-0.025514345,94.1,0.76
45.86,1834.738,-0.025443096,94,0.75
45.88,1835.261,-0.025108564,94,0.72
45.9,1835.785,-0.025194782,94,0.7
45.92,1836.308,-0.026152178,93.9,0.68
45.94,1836.824,-0.026661876,93.9,0.68
45.96,1837.347,-0.026708805,93.9,0.68
45.98,1837.871,-0.025937495,93.8,0.68
46,1838.394,-0.024833148,93.8,0.68
46.02,1838.91,-0.024698081,93.8,0.65
46.04,1839.433,-0.02582423,93.9,0.62
46.06,1839.957,-0.023467376,94,0.56
46.08,1840.48,-0.022954097,94.1,0.52
46.1,1841.004,-0.022605118,94.3,0.48
46.12,1841.527,-0.024200567,94.4,0.48
46.14,1842.047,-0.024070045,94.6,0.51
46.16,1842.578,-0.021064973,94.8,0.54
46.18,1843.101,-0.021139171,94.9,0.57
46.2,1843.632,-0.02161815,95.2,0.58
46.22,1844.164,-0.023307297,95.4,0.57
46.24,1844.695,-0.021153607,95.7,0.55
46.26,1845.226,-0.020299587,95.8,0.53
46.28,1845.757,-0.019729041,96.1,0.52
46.3,1846.297,-0.019256959,96.4,0.5
46.32,1846.836,-0.019570231,96.7,0.47
46.34,1847.367,-0.021211016,96.9,0.46
46.36,1847.906,-0.021571853,97.1,0.49
46.38,1848.453,-0.021112985,97.3,0.55
46.4,1848.992,-0.021421443,97.5,0.6
46.42,1849.539,-0.021512608,97.8,0.63
46.44,1850.078,-0.02150607,98,0.63
46.46,1850.625,-0.019906905,98.3,0.59
46.48,1851.172,-0.019243353,98.6,0.54
46.5,1851.722,-0.019463046,98.9,0.51
46.52,1852.269,-0.01937132,99.2,0.5
46.54,1852.824,-0.020635576,99.5,0.52
46.56,1853.379,-0.019326072,99.7,0.56
46.58,1853.933,-0.019903802,99.9,0.59
46.6,1854.488,-0.020937548,100.2,0.64
46.62,1855.05,-0.020840905,100.5,0.68
46.64,1855.605,-0.021066431,100.7,0.69
46.66,1856.168,-0.019817261,101.1,0.67
46.68,1856.73,-0.019485655,101.3,0.65
46.7,1857.293,-0.02044074,101.7,0.62
46.72,1857.863,-0.020593954,102.2,0.59
46.74,1858.433,-0.020298814,102.4,0.58
46.76,1859.004,-0.019556016,102.8,0.6
46.78,1859.574,-0.019166629,103.2,0.62
46.8,1860.152,-0.019049636,103.5,0.64
46.82,1860.73,-0.019832186,103.8,0.67
46.84,1861.304,-0.020131969,104.3,0.69
46.86,1861.882,-0.020045875,104.5,0.69
46.88,1862.468,-0.018804713,105,0.68
46.9,1863.054,-0.018633705,105.3,0.66
46.92,1863.64,-0.01890127,105.7,0.63
46.94,1864.234,-0.019598408,106.1,0.61
46.96,1864.82,-0.018218222,106.5,0.59
46.98,1865.414,-0.017904035,106.8,0.59
47,1866.007,-0.018575544,107.1,0.61
47.02,1866.609,-0.019027307,107.5,0.64
47.04,1867.211,-0.018857746,107.8,0.67
47.06,1867.812,-0.018377911,108.2,0.7
47.08,1868.414,-0.017725029,108.6,0.71
47.1,1869.015,-0.017707895,109,0.69
47.12,1869.625,-0.018251721,109.4,0.64
47.14,1870.234,-0.019044015,109.9,0.57
47.16,1870.847,-0.018194039,110.2,0.52
47.18,1871.457,-0.018176879,110.6,0.45
47.2,1872.074,-0.018431497,111,0.42
47.22,1872.691,-0.018206974,111.4,0.4
47.24,1873.316,-0.016947235,111.8,0.38
47.26,1873.941,-0.015719552,112.2,0.36
47.28,1874.566,-0.015860287,112.6,0.35
47.3,1875.191,-0.015259291,113,0.32
47.32,1875.824,-0.014520417,113.5,0.3
47.34,1876.457,-0.013819411,113.9,0.28
47.36,1877.089,-0.01368044,114.3,0.28
47.38,1877.73,-0.012826976,114.7,0.28
47.4,1878.363,-0.011774593,115.1,0.27
47.42,1879.011,-0.012707435,115.5,0.28
47.44,1879.652,-0.01211184,116,0.29
47.46,1880.297,-0.011433272,116.4,0.3
47.48,1880.945,-0.010613626,116.8,0.33
47.5,1881.593,-0.010956257,117.3,0.34
47.52,1882.25,-0.010659385,117.6,0.34
47.54,1882.906,-0.010000025,118,0.34
47.56,1883.562,-0.010234361,118.5,0.34
47.58,1884.226,-0.010390374,118.9,0.36
47.6,1884.882,-0.010461336,119.3,0.37
47.62,1885.554,-0.009772603,119.7,0.38
47.64,1886.218,-0.009580114,120,0.38
47.66,1886.89,-0.010117988,120.4,0.37
47.68,1887.562,-0.010439713,120.9,0.36
47.7,1888.234,-0.010187107,121.2,0.36
47.72,1888.906,-0.010025213,121.6,0.37
47.74,1889.582,-0.009900515,122.1,0.39
47.76,1890.261,-0.009421057,122.4,0.39
47.78,1890.941,-0.00968887,122.8,0.39
47.8,1891.629,-0.010141809,123.2,0.38
47.82,1892.316,-0.010046579,123.5,0.38
47.84,1893.004,-0.009128304,123.9,0.37
47.86,1893.691,-0.009419415,124.3,0.36
47.88,1894.386,-0.010020945,124.7,0.36
47.9,1895.082,-0.010163269,125.1,0.37
47.92,1895.777,-0.009654163,125.4,0.39
47.94,1896.48,-0.009255198,125.7,0.39
47.96,1897.175,-0.009540181,126.2,0.36
47.98,1897.879,-0.010016988,126.5,0.34
48,1898.582,-0.009761461,126.8,0.32
48.02,1899.289,-0.00930313,127.2,0.3
48.04,1900,-0.009467968,127.5,0.31
48.06,1900.711,-0.009389661,128,0.32
48.08,1901.422,-0.008931335,128.2,0.32
48.1,1902.132,-0.009301019,128.6,0.32
48.12,1902.851,-0.009198555,128.7,0.29
48.14,1903.562,-0.008696566,128.8,0.26
48.16,1904.281,-0.008547912,128.8,0.24
48.18,1905,-0.007726589,128.9,0.24
48.2,1905.718,-0.006749249,129.2,0.22
48.22,1906.437,-0.006422328,129.6,0.2
48.24,1907.156,-0.00539404,129.9,0.18
48.26,1907.882,-0.005715392,130.3,0.18
48.28,1908.605,-0.005821547,130.6,0.2
48.3,1909.332,-0.005604135,130.9,0.22
48.32,1910.058,-0.005145073,131.2,0.25
48.34,1910.793,-0.006348096,131.7,0.25
48.36,1911.527,-0.006618577,132.1,0.22
48.38,1912.261,-0.006323591,132.5,0.2
48.4,1912.996,-0.006489943,132.8,0.18
48.42,1913.738,-0.006495056,133.2,0.17
48.44,1914.48,-0.00583291,133.5,0.16
48.46,1915.222,-0.005344009,134,0.15
48.48,1915.972,-0.005538216,134.2,0.14
48.5,1916.714,-0.005298015,134.7,0.13
48.52,1917.464,-0.004810251,135,0.14
48.54,1918.218,-0.004515043,135.4,0.14
48.56,1918.968,-0.00456968,135.8,0.14
48.58,1919.726,-0.004415162,136.1,0.13
48.6,1920.484,-0.004325784,136.5,0.13
48.62,1921.242,-0.004231058,136.8,0.13
48.64,1922.007,-0.003941255,137.3,0.13
48.66,1922.773,-0.003850219,137.6,0.13
48.68,1923.539,-0.003392257,138,0.12
48.7,1924.304,-0.002627206,138.4,0.12
48.72,1925.078,-0.002765085,138.7,0.13
48.74,1925.851,-0.002816054,139.1,0.13
48.76,1926.625,-0.002888757,139.4,0.14
48.78,1927.398,-0.003016513,139.8,0.15
48.8,1928.175,-0.003157842,140.1,0.16
48.82,1928.957,-0.003262375,140.5,0.16
48.84,1929.738,-0.003321232,140.9,0.17
48.86,1930.527,-0.003660422,141.2,0.17
48.88,1931.308,-0.00364245,141.7,0.18
48.9,1932.097,-0.003689062,141.9,0.18
48.92,1932.894,-0.003802424,142.4,0.17
48.94,1933.683,-0.003814997,142.7,0.16
48.96,1934.48,-0.003803052,143.1,0.15
48.98,1935.277,-0.004081565,143.4,0.16
49,1936.074,-0.004230183,143.8,0.17
49.02,1936.871,-0.004306143,144.1,0.18
49.04,1937.672,-0.004300696,144.4,0.19
49.06,1938.476,-0.004466769,144.8,0.2
49.08,1939.281,-0.004522465,145.1,0.21
49.1,1940.093,-0.005159993,145.5,0.2
49.12,1940.898,-0.005409299,145.8,0.18
49.14,1941.711,-0.005212546,146.2,0.15
49.16,1942.531,-0.004869058,146.5,0.13
49.18,1943.343,-0.004346929,146.9,0.1
49.2,1944.164,-0.003990847,147.3,0.08
49.22,1944.984,-0.003299978,147.6,0.06
49.24,1945.804,-0.002762447,148,0.05
49.26,1946.629,-0.002465689,148.3,0.04
49.28,1947.449,-0.002006532,148.7,0.03
49.3,1948.277,-0.001856361,149,0.02
49.32,1949.105,-0.00161836,149.3,0.02
49.34,1949.941,-0.001385862,149.7,0.02
49.36,1950.777,-0.001129632,150.1,0.02
49.38,1951.605,-0.001007407,150.4,0.01
49.4,1952.449,-0.000749006,150.8,0.01
49.42,1953.285,-0.000430466,151.1,0
49.44,1954.129,-0.000177417,151.4,0
49.46,1954.972,0.000342784,151.8,-0.02
49.48,1955.816,0.000562331,152.2,-0.05
49.5,1956.656,0.000913629,152.5,-0.06
49.52,1957.507,0.001866583,152.8,-0.05
49.54,1958.359,0.002318437,153.1,-0.06
49.56,1959.211,0.002680656,153.5,-0.08
49.58,1960.07,0.002952629,153.8,-0.1
49.6,1960.922,0.002525186,154.1,-0.1
49.62,1961.781,0.002592642,154.5,-0.1
49.64,1962.64,0.002574146,154.8,-0.08
49.66,1963.5,0.001318709,155.2,-0.08
49.68,1964.367,0.001217605,155.5,-0.09
49.7,1965.234,0.001212874,155.8,-0.08
49.72,1966.097,0.001292252,156.3,-0.08
49.74,1966.964,0.001247185,156.5,-0.08
49.76,1967.839,0.001485121,156.9,-0.08
49.78,1968.714,0.001610446,157.2,-0.09
49.8,1969.589,0.00192881,157.5,-0.1
49.82,1970.464,0.002223005,157.8,-0.12
49.84,1971.339,0.001841802,158.1,-0.13
49.86,1972.222,0.002147015,158.5,-0.13
49.88,1973.105,0.002464217,158.8,-0.13
49.9,1973.988,0.00229587,159.1,-0.13
49.92,1974.871,0.002593646,159.3,-0.14
49.94,1975.757,0.002706319,159.7,-0.15
49.96,1976.648,0.002793567,160,-0.15
49.98,1977.539,0.0028792,160.3,-0.15
50,1978.429,0.002969734,160.7,-0.14
50.02,1979.32,0.002856367,160.9,-0.13
50.04,1980.218,0.002687592,161.3,-0.12
50.06,1981.117,0.002692779,161.6,-0.12
50.08,1982.015,0.002767345,161.9,-0.12
50.1,1982.914,0.002689425,162.2,-0.12
50.12,1983.82,0.002618021,162.4,-0.12
50.14,1984.714,0.00262857,162.7,-0.11
50.16,1985.621,0.00256867,163.1,-0.1
50.18,1986.535,0.002325003,163.4,-0.09
50.2,1987.441,0.002236744,163.7,-0.08
50.22,1988.355,0.002199831,164,-0.07
50.24,1989.261,0.002063254,164.2,-0.07
50.26,1990.175,0.002015696,164.5,-0.07
50.28,1991.097,0.001788571,164.8,-0.07
50.3,1992.011,0.001701554,165.1,-0.07
50.32,1992.933,0.001743154,165.4,-0.07
50.34,1993.847,0.001638092,165.6,-0.07
50.36,1994.765,0.00159198,165.9,-0.07
50.38,1995.695,0.001620638,166.2,-0.07
50.4,1996.617,0.00159514,166.5,-0.07
50.42,1997.547,0.001562752,166.8,-0.07
50.44,1998.468,0.001514485,167.1,-0.07
50.46,1999.398,0.00150041,167.3,-0.08
50.48,2000.336,0.00154071,167.6,-0.08
50.5,2001.265,0.001558879,167.9,-0.08
50.52,2002.203,0.001481199,168.1,-0.08
50.54,2003.132,0.001623455,168.5,-0.08
50.56,2004.066,0.001732452,168.7,-0.09
50.58,2005.004,0.001759804,169,-0.09
50.6,2005.949,0.001938779,169.2,-0.09
50.62,2006.886,0.002018317,169.5,-0.09
50.64,2007.832,0.001764402,169.6,-0.08
50.66,2008.769,0.001792143,169.5,-0.08
50.68,2009.714,0.001753443,169.4,-0.08
50.7,2010.66,0.001707848,169.6,-0.08
50.72,2011.597,0.001780134,169.8,-0.09
50.74,2012.543,0.001815986,170.1,-0.1
50.76,2013.484,0.001829178,170.4,-0.1
50.78,2014.437,0.001823062,170.6,-0.1
50.8,2015.382,0.001928979,171,-0.1
50.82,2016.336,0.001942998,171.2,-0.1
50.84,2017.289,0.002013695,171.5,-0.09
50.86,2018.242,0.00191985,171.8,-0.09
50.88,2019.195,0.002026306,172,-0.09
50.9,2020.156,0.00208862,172.3,-0.1
50.92,2021.117,0.001906803,172.6,-0.1
50.94,2022.078,0.002015932,172.8,-0.1
50.96,2023.035,0.00202909,173.1,-0.1
50.98,2023.996,0.00189344,173.4,-0.09
51,2024.964,0.001829115,173.7,-0.09
51.02,2025.925,0.001886718,174,-0.09
51.04,2026.894,0.001824597,174.2,-0.09
51.06,2027.863,0.00186902,174.5,-0.09
51.08,2028.839,0.001935548,174.8,-0.1
51.1,2029.808,0.002020594,175.1,-0.1
51.12,2030.785,0.002071176,175.3,-0.11
51.14,2031.761,0.002039713,175.6,-0.1
51.16,2032.734,0.002191465,175.9,-0.1
51.18,2033.711,0.001911112,176.1,-0.09
51.2,2034.695,0.001865092,176.5,-0.09
51.22,2035.672,0.001816476,176.7,-0.08
51.24,2036.656,0.001760514,177,-0.08
51.26,2037.64,0.001756067,177.2,-0.09
51.28,2038.625,0.001724411,177.5,-0.09
51.3,2039.617,0.001902796,177.7,-0.1
51.32,2040.601,0.001864943,178,-0.11
51.34,2041.593,0.001908709,178.3,-0.11
51.36,2042.582,0.0021299,178.6,-0.11
51.38,2043.574,0.00193593,178.9,-0.1
51.4,2044.574,0.001932727,179.1,-0.09
51.42,2045.566,0.002033625,179.4,-0.09
51.44,2046.566,0.001844463,179.6,-0.09
51.46,2047.566,0.00197905,179.9,-0.09
51.48,2048.566,0.001949579,180.1,-0.1
51.5,2049.566,0.001743913,180.4,-0.1
51.52,2050.574,0.001935402,180.7,-0.1
51.54,2051.57,0.001959609,180.9,-0.1
51.56,2052.578,0.001853108,181.2,-0.1
51.58,2053.585,0.001894805,181.5,-0.1
51.6,2054.601,0.001968591,181.7,-0.09
51.62,2055.609,0.001780057,182,-0.09
51.64,2056.625,0.001781581,182.2,-0.09
51.66,2057.632,0.002031074,182.5,-0.1
51.68,2058.648,0.001846372,182.7,-0.11
51.7,2059.664,0.001916158,183,-0.11
51.72,2060.687,0.00207312,183.3,-0.1
51.74,2061.699,0.00180287,183.5,-0.1
51.76,2062.722,0.00177761,183.8,-0.09
51.78,2063.746,0.001894916,184,-0.09
51.8,2064.769,0.001761813,184.3,-0.1
51.82,2065.792,0.001923761,184.5,-0.11
51.84,2066.816,0.001958374,184.8,-0.12
51.86,2067.847,0.002086743,185,-0.12
51.88,2068.878,0.002225205,185.3,-0.12
51.9,2069.91,0.002236896,185.5,-0.12
51.92,2070.937,0.002064066,185.8,-0.1
51.94,2071.968,0.002172032,186.1,-0.09
51.96,2073,0.002022797,186.3,-0.09
51.98,2074.039,0.001934542,186.5,-0.09
52,2075.078,0.001962973,186.7,-0.09
52.02,2076.117,0.001926439,187,-0.09
52.04,2077.156,0.001880357,187.3,-0.1
52.06,2078.195,0.00172613,187.5,-0.09
52.08,2079.242,0.001808899,187.7,-0.09
52.1,2080.277,0.001651943,187.9,-0.09
52.12,2081.324,0.001697255,188.2,-0.09
52.14,2082.371,0.001723013,188.4,-0.09
52.16,2083.417,0.001872292,188.6,-0.1
52.18,2084.472,0.001809013,188.9,-0.11
52.2,2085.519,0.001882742,189.1,-0.11
52.22,2086.574,0.001785207,189.4,-0.1
52.24,2087.628,0.001860795,189.6,-0.1
52.26,2088.683,0.001829454,189.9,-0.1
52.28,2089.734,0.001804806,190.1,-0.1
52.3,2090.789,0.001797315,190.3,-0.1
52.32,2091.851,0.0018418,190.5,-0.1
52.34,2092.906,0.001837747,190.7,-0.1
52.36,2093.968,0.001950341,191,-0.1
52.38,2095.031,0.001860927,191.2,-0.09
52.4,2096.093,0.001791977,191.5,-0.09
52.42,2097.164,0.001779497,191.7,-0.09
52.44,2098.226,0.001857439,191.9,-0.09
52.46,2099.292,0.001792785,192.1,-0.09
52.48,2100.355,0.001739208,192.3,-0.09
52.5,2101.425,0.001766789,192.5,-0.09
52.52,2102.503,0.001705615,192.8,-0.09
52.54,2103.574,0.001654145,193,-0.08
52.56,2104.644,0.001711736,193.2,-0.08
52.58,2105.722,0.001570038,193.4,-0.08
52.6,2106.792,0.001575629,193.7,-0.08
52.62,2107.871,0.001492493,193.9,-0.07
52.64,2108.945,0.00143007,194.1,-0.07
52.66,2110.031,0.001465858,194.3,-0.08
52.68,2111.109,0.001393391,194.5,-0.08
52.7,2112.187,0.001565048,194.7,-0.09
52.72,2113.273,0.001558289,195,-0.1
52.74,2114.359,0.001594461,195.2,-0.1
52.76,2115.445,0.001644633,195.4,-0.09
52.78,2116.531,0.001590031,195.6,-0.09
52.8,2117.617,0.001668497,195.8,-0.09
52.82,2118.699,0.001638469,196,-0.09
52.84,2119.792,0.001673811,196.3,-0.09
52.86,2120.886,0.001712764,196.4,-0.09
52.88,2121.972,0.00177088,196.5,-0.09
52.9,2123.066,0.001665281,196.4,-0.1
52.92,2124.16,0.001655864,196.4,-0.09
52.94,2125.246,0.001723586,196.4,-0.09
52.96,2126.339,0.001601744,196.4,-0.09
52.98,2127.429,0.001598239,196.6,-0.1
53,2128.523,0.001642708,196.9,-0.1
53.02,2129.617,0.001641496,197.1,-0.1
53.04,2130.71,0.001546847,197.3,-0.1
53.06,2131.812,0.001659854,197.5,-0.1
53.08,2132.906,0.001726801,197.8,-0.11
53.1,2134.007,0.001908378,197.9,-0.12
53.12,2135.109,0.001830168,198.2,-0.12
53.14,2136.21,0.001927293,198.4,-0.12
53.16,2137.308,0.001841179,198.6,-0.11
53.18,2138.417,0.001946185,198.8,-0.11
53.2,2139.519,0.001857972,199,-0.1
53.22,2140.628,0.001898459,199.2,-0.11
53.24,2141.738,0.001892146,199.5,-0.1
53.26,2142.847,0.001872614,199.7,-0.11
53.28,2143.957,0.001971926,199.9,-0.11
53.3,2145.066,0.001811482,200.1,-0.11
53.32,2146.183,0.001823309,200.3,-0.11
53.34,2147.289,0.001961532,200.5,-0.1
53.36,2148.406,0.0019804,200.7,-0.11
53.38,2149.523,0.001664179,200.9,-0.11
53.4,2150.64,0.001881031,201.1,-0.1
53.42,2151.757,0.001876178,201.4,-0.09
53.44,2152.882,0.0017885,201.6,-0.09
53.46,2154,0.001806594,201.8,-0.1
53.48,2155.125,0.001827225,202,-0.11
53.5,2156.238,0.001603033,202.2,-0.11
53.52,2157.363,0.001655708,202.4,-0.1
53.54,2158.488,0.001786194,202.6,-0.09
53.56,2159.621,0.001628532,202.8,-0.09
53.58,2160.746,0.001639604,203,-0.09
53.6,2161.878,0.001527894,203.2,-0.08
53.62,2163.003,0.001697775,203.4,-0.08
53.64,2164.136,0.001446265,203.6,-0.08
53.66,2165.269,0.001495739,203.8,-0.08
53.68,2166.398,0.001469171,204.1,-0.07
53.7,2167.531,0.001278013,204.3,-0.06
53.72,2168.671,0.001340933,204.5,-0.05
53.74,2169.804,0.00126588,204.7,-0.06
53.76,2170.945,0.001278483,204.9,-0.06
53.78,2172.085,0.00124697,205.1,-0.06
53.8,2173.226,0.001109243,205.3,-0.06
53.82,2174.367,0.001142613,205.5,-0.06
53.84,2175.503,0.001084502,205.7,-0.06
53.86,2176.652,0.001108618,206,-0.06
53.88,2177.792,0.00108008,206.1,-0.06
53.9,2178.941,0.001126884,206.3,-0.06
53.92,2180.089,0.001003381,206.9,-0.05
53.94,2181.238,0.001003381,206.9,-0.05
53.96,2182.386,0.001044083,207,-0.05
53.98,2183.542,0.000966891,207.1,-0.05
54,2184.687,0.00101433,207.3,-0.05
54.02,2185.843,0.000959801,207.5,-0.04
54.04,2187,0.000893311,207.8,-0.03
54.06,2188.148,0.000593885,208,-0.02
54.08,2189.304,0.000843151,208.1,-0.03
54.1,2190.468,0.000689427,208.4,-0.03
54.12,2191.625,0.001044661,208.5,-0.05
54.14,2192.781,0.000936035,208.7,-0.06
54.16,2193.945,0.001031996,208.9,-0.07
54.18,2195.105,0.000958516,209.2,-0.08
54.2,2196.261,0.001216123,209.3,-0.09
54.22,2197.425,0.001206564,209.5,-0.1
54.24,2198.597,0.001075567,209.7,-0.11
54.26,2199.761,0.001228834,209.9,-0.1
54.28,2200.925,0.001362458,210.1,-0.1
54.3,2202.097,0.001349939,210.3,-0.09
54.32,2203.261,0.001446025,210.5,-0.09
54.34,2204.429,0.001596487,210.7,-0.09
54.36,2205.601,0.001480049,210.8,-0.09
54.38,2206.773,0.001430802,211,-0.08
54.4,2207.945,0.001217624,211.3,-0.06
54.42,2209.125,0.001209855,211.4,-0.05
54.44,2210.296,0.001121613,211.6,-0.04
54.46,2211.476,0.001243589,211.8,-0.05
54.48,2212.656,0.001175,212,-0.06
54.5,2213.832,0.001266372,212.2,-0.08
54.52,2215.011,0.00134757,212.3,-0.1
54.54,2216.191,0.001415211,212.5,-0.11
54.56,2217.371,0.00154349,212.7,-0.13
54.58,2218.55,0.0016028,212.9,-0.13
54.6,2219.738,0.00171806,213,-0.13
54.62,2220.917,0.001556229,213.2,-0.13
54.64,2222.105,0.001665983,213.4,-0.11
54.66,2223.289,0.001615149,213.6,-0.09
54.68,2224.476,0.001706506,213.8,-0.08
54.7,2225.664,0.001519034,214,-0.07
54.72,2226.851,0.001464434,214.1,-0.06
54.74,2228.046,0.001473881,214.3,-0.04
54.76,2229.234,0.001419809,214.5,-0.05
54.78,2230.429,0.001389264,214.6,-0.07
54.8,2231.625,0.001504556,214.8,-0.08
54.82,2232.816,0.001253537,215,-0.09
54.84,2234.003,0.00122913,215.1,-0.09
54.86,2235.207,0.001243239,215.3,-0.09
54.88,2236.402,0.001516025,215.5,-0.1
54.9,2237.597,0.001453158,215.6,-0.12
54.92,2238.8,0.001577725,215.8,-0.12
54.94,2239.996,0.001589035,216,-0.1
54.96,2241.199,0.001619587,216.1,-0.1
54.98,2242.398,0.001394851,216.3,-0.09
55,2243.601,0.001477905,216.5,-0.08
