Time,Distance,Corr Speed,Math Brake Pres Total,Alias Throttle Pos,Alias Steering Wheel Angle,Alias G Force Lat
s,m,km/h,bar,%,deg,G
84.56,3890,201.53,0.125,99.8,3.38,0.08
84.6,3892,201.94,0.625,99.8,3.3,0.08
84.64,3894,202.38,0.541,100,3.3,0.08
84.68,3896,202.69,0.466,100,3.3,0.08
84.72,3899,203.05,0.522,99.8,3.26,0.09
84.76,3901,203.35,0.673,99.8,3.22,0.09
84.8,3903,203.8,0.725,99.8,3.3,0.1
84.84,3905,204.28,0.317,100,3.3,0.1
84.88,3908,204.79,0.212,100,3.18,0.09
84.92,3910,205.16,0.128,99.8,2.98,0.08
84.96,3912,205.61,0.088,99.8,2.72,0.07
85,3915,205.99,0.42,99.8,2.4,0.05
85.04,3917,206.36,0.376,99.8,2.4,0.03
85.08,3919,206.84,0.419,99.8,2.22,0.01
85.12,3921,207.52,0.297,99.8,2.1,0
85.16,3924,208.02,0.067,99.8,2.14,-0.01
85.2,3926,208.26,0.095,99.8,2.3,-0.02
85.24,3928,208.79,0.023,99.8,2.38,-0.02
85.28,3931,209.29,0.185,99.8,2.4,-0.01
85.32,3933,209.6,0.219,99.8,2.36,-0.01
85.36,3935,210.02,0.144,99.8,2.32,-0.01
85.4,3938,210.58,0.36,99.8,2.4,-0.01
85.44,3940,210.79,0.076,99.8,2.4,0
85.48,3942,211.1,0.239,99.8,2.4,-0.01
85.52,3945,211.86,0.305,99.8,2.36,-0.01
85.56,3947,212.34,0.186,99.8,2.28,-0.01
85.6,3949,212.54,0.25,99.8,2.2,-0.02
85.64,3952,212.92,0.342,99.8,2.2,-0.03
85.68,3954,213.54,0.56,99.8,2.26,-0.02
85.72,3956,214.12,0.462,99.8,2.3,-0.02
85.76,3959,214.24,0.139,99.8,2.3,-0.01
85.8,3961,214.43,0.215,99.6,2.3,-0.02
85.84,3964,215.2,0.455,99.8,2.3,-0.01
85.88,3966,215.82,0.548,99.8,2.3,-0.01
85.92,3968,216.02,0.414,99.8,2.3,-0.02
85.96,3971,216.3,0.168,99.8,2.3,-0.02
86,3973,216.79,0.12,99.8,2.3,-0.01
86.04,3976,217.33,0.028,99.8,2.3,0
86.08,3978,217.67,0.008,99.8,2.36,0
86.12,3980,217.99,0.008,99.8,2.32,0.01
86.16,3983,218.63,0.011,99.8,2.22,0.01
86.2,3985,219.07,0.035,99.8,2.3,0.01
86.24,3988,219.29,0.255,99.6,2.3,0.02
86.28,3990,219.59,0.16,99.8,2.3,0.02
86.32,3993,220.12,0.072,99.8,2.3,0.02
86.36,3995,220.48,0.206,99.8,2.3,0.03
86.4,3997,220.63,0.67,99.8,2.3,0.03
86.44,4000,221.12,0.498,99.8,2.22,0.02
86.48,4002,221.56,0.494,99.8,2.26,0.02
86.52,4005,222.05,0.444,99.8,2.3,0.01
86.56,4007,222.29,0.266,99.6,2.3,0
86.6,4010,222.62,0.01,99.8,2.3,-0.01
86.64,4012,223.13,0.61,99.8,2.3,-0.01
86.68,4015,223.76,0.613,99.8,2.24,-0.01
86.72,4017,223.88,0.311,99.8,2.28,-0.01
86.76,4020,224.09,0.046,99.8,2.4,-0.01
86.8,4022,224.53,0.21,99.8,2.4,-0.01
86.84,4025,225.14,0.726,99.8,2.32,0
86.88,4027,225.37,0.345,99.8,2.36,0.01
86.92,4030,225.79,0.055,99.8,2.32,0.01
86.96,4032,226.27,0.105,99.8,2.22,0.01
87,4035,226.66,0.005,99.8,2.3,0.01
87.04,4037,226.9,0.049,99.8,2.3,0
87.08,4040,227.23,0.147,99.8,2.3,0
87.12,4042,227.69,0.221,99.8,2.26,0.01
87.16,4045,228.01,0.197,99.8,2.24,0.02
87.2,4047,228.24,0.005,99.8,2.4,0.02
87.24,4050,228.54,0.341,99.8,2.32,0.02
87.28,4052,228.91,0.176,99.8,2.3,0.02
87.32,4055,229.44,0.126,99.8,2.3,0.03
87.36,4058,229.85,0.313,99.8,2.3,0.03
87.4,4060,230.08,0.365,99.8,2.3,0.03
87.44,4063,230.29,0.077,99.8,2.3,0.03
87.48,4065,230.7,0.053,99.8,2.36,0.02
87.52,4068,231.16,0.305,99.8,2.36,0.01
87.56,4070,231.52,0.63,99.8,2.3,0
87.6,4073,231.85,0.61,99.8,2.3,-0.01
87.64,4075,232.22,0.126,99.8,2.3,-0.02
87.68,4078,232.68,0.005,99.8,2.3,-0.02
87.72,4081,232.91,0.085,99.8,2.34,-0.01
87.76,4083,233.16,0.279,99.8,2.36,-0.01
87.8,4086,233.6,0.575,99.8,2.2,0
87.84,4088,234.1,0.235,99.8,2.28,0
87.88,4091,234.28,0.333,99.8,2.3,0
87.92,4094,234.52,0.455,99.8,2.3,0
87.96,4096,234.97,0.424,99.8,2.3,0
88,4099,235.33,0.3,99.8,2.3,0
88.04,4101,235.44,0.18,99.8,2.3,0
88.08,4104,235.76,0.333,99.8,2.3,0.01
88.12,4107,236.29,0.407,99.8,2.3,0.02
88.16,4109,236.72,0.286,99.8,2.3,0.02
88.2,4112,236.77,0.09,99.8,2.3,0.03
88.24,4115,237.08,0.194,99.8,2.3,0.03
88.28,4117,237.66,0.184,99.8,2.3,0.02
88.32,4120,237.71,0.388,99.8,2.3,0.01
88.36,4122,237.34,0.613,99.8,2.3,0
88.4,4125,237.53,0.145,99.6,2.3,0
88.44,4128,238.3,0.561,99.8,2.3,0
88.48,4130,238.63,0.272,99.8,2.3,0
88.52,4133,238.63,0.008,99.8,2.3,0
88.56,4136,239.04,0.137,99.8,2.32,0
88.6,4138,239.41,0.665,99.8,2.4,0
88.64,4141,239.47,0.317,99.8,2.32,0
88.68,4144,239.58,0.092,99.6,2,-0.01
88.72,4146,240.24,0.124,99.8,1.92,-0.02
88.76,4149,240.6,0.386,99.8,2.1,-0.03
88.8,4152,240.78,0.69,99.8,2.1,-0.05
88.84,4154,241,0.386,99.8,2.18,-0.06
88.88,4157,241.45,0.427,99.8,2.2,-0.07
88.92,4160,241.69,0.307,99.8,2.2,-0.07
88.96,4162,241.96,0.104,99.6,2.2,-0.06
89,4165,242.18,0.48,99.8,2.2,-0.04
89.04,4168,242.48,0.1,99.8,2.28,-0.02
89.08,4170,242.76,0.074,99.8,2.18,0
89.12,4173,242.98,0.242,99.8,2.1,0.01
89.16,4176,243.5,0.371,99.8,2.1,0.03
89.2,4179,243.59,0.155,99.8,2.1,0.04
89.24,4181,243.6,0.539,99.8,2.34,0.04
89.28,4184,243.82,0.254,99.8,2.28,0.04
89.32,4187,244.7,0.004,99.4,2.2,0.05
89.36,4189,244.67,0.514,99.8,2.18,0.06
89.4,4192,244.5,2.53,99.6,2.1,0.05
89.44,4195,244.79,1.082,99.8,2.18,0.05
89.48,4197,245.63,0.342,100,2.2,0.05
89.52,4200,245.83,0.214,99.8,2.2,0.04
89.56,4203,245.87,0.611,99.6,2.2,0.04
89.6,4206,246.35,1.455,99.8,2.2,0.03
89.64,4208,246.67,0.319,99.8,2.12,0.02
89.68,4211,246.7,0.032,99.8,2.16,0.02
89.72,4214,246.76,0.022,99.8,2.2,0.02
89.76,4217,247.26,0.049,99.8,2.2,0.02
89.8,4219,247.63,0.205,99.8,2.2,0.02
89.84,4222,247.67,0.773,99.8,2.2,0.02
89.88,4225,248.03,0.747,99.8,2.14,0.02
89.92,4228,248.53,0.665,99.4,2.1,0.03
89.96,4230,248.64,0.69,100,2.1,0.02
90,4233,248.48,0.61,99.8,2.1,0.02
90.04,4236,248.7,0.366,99.8,2.1,0.02
90.08,4239,249.18,0.212,99.8,2.16,0.02
90.12,4241,249.13,0.094,99.8,2.2,0.01
90.16,4244,249.43,0.008,99.6,2.2,0.01
90.2,4247,249.95,0,99.8,2.2,0.01
90.24,4250,250.28,0.092,99.8,2.2,0.01
90.28,4253,250.62,0.124,99.8,2.2,0
90.32,4255,250.78,0.08,99.8,2.2,-0.01
90.36,4258,251.12,0.012,99.8,2.2,-0.01
90.4,4261,251.6,0.04,99.8,2.2,-0.02
90.44,4264,251.65,0.016,99.8,2.2,-0.03
90.48,4266,251.64,0.007,99.8,2.2,-0.03
90.52,4269,252.11,0.185,99.8,2.16,-0.03
90.56,4272,252.38,0.431,99.8,2.12,-0.03
90.6,4275,252.29,0.335,99.8,2.2,-0.02
90.64,4278,252.22,0.531,99.8,2.12,-0.01
90.68,4280,252.76,0.799,99.8,2.1,-0.01
90.72,4283,253.01,0.931,99.8,2.14,0
90.76,4286,252.85,0.774,99.6,2.18,0
90.8,4289,253.24,0.23,99.6,2.1,0.01
90.84,4292,253.84,0.05,99.8,2.18,0.02
90.88,4294,253.99,0.185,99.8,2.2,0.02
90.92,4297,254.27,0.279,99.8,2.16,0.02
90.96,4300,254.48,0.227,99.8,2.12,0.03
91,4303,254.81,0.175,99.8,2.2,0.03
91.04,4306,255.06,0.035,99.8,2.2,0.02
91.08,4309,255.11,0.003,99.8,2.2,0.02
91.12,4311,255.38,0.211,99.8,2.16,0.02
91.16,4314,255.77,0.445,99.8,2.12,0.02
91.2,4317,256,0.145,99.8,2.2,0.02
91.24,4320,256.08,0.269,99.8,2.2,0.02
91.28,4323,256.44,0.126,99.8,2.2,0.02
91.32,4326,256.69,0.098,99.8,2.16,0.03
91.36,4329,256.88,0.195,99.8,2.12,0.04
91.4,4331,256.88,0.055,99.8,2.2,0.04
91.44,4334,257.02,0.011,99.8,2.28,0.06
91.48,4337,257.36,0.339,99.8,2.3,0.06
91.52,4340,257.54,0.433,99.8,2.26,0.07
91.56,4343,257.5,0.19,99.6,2.2,0.07
91.6,4346,257.69,0.01,99.6,2.2,0.06
91.64,4348,258.2,0.414,99.8,2.2,0.05
91.68,4351,258.46,0.206,99.6,2.2,0.04
91.72,4354,258.56,0.122,99.6,2.16,0.03
91.76,4357,259.03,0.333,99.8,2.1,0.03
91.8,4360,259.49,0.445,99.8,2.1,0.02
91.84,4363,259.64,0.357,99.8,2.1,0.02
91.88,4366,259.7,0.566,99.8,2.1,0.02
91.92,4369,259.99,0.566,99.8,2.14,0.03
91.96,4372,260.33,0.444,99.8,2.18,0.03
92,4374,260.3,0.88,99.8,2.1,0.03
92.04,4377,260.38,0.184,99.6,2.18,0.03
92.08,4380,260.75,0.235,99.8,2.2,0.03
92.12,4383,260.87,0.499,99.8,2.2,0.02
92.16,4386,260.74,0.565,99.8,2.18,0.01
92.2,4389,261.02,0.145,99.8,2.1,0.01
92.24,4392,261.47,0.225,99.8,2.1,0.01
92.28,4395,261.83,0.101,99.8,2.16,0.01
92.32,4398,262.04,0.343,99.8,2.2,0.01
92.36,4400,262.22,0.681,99.8,2.22,0.02
92.4,4403,262.62,0.005,99.8,2.3,0.02
92.44,4406,262.72,0.141,99.8,2.3,0.03
92.48,4409,262.8,0.271,99.8,2.24,0.03
92.52,4412,263.08,0.215,99.8,2.2,0.03
92.56,4415,263.16,0.101,99.8,2.2,0.03
92.6,4418,263.15,0.365,99.8,2.2,0.02
92.64,4421,263.45,0.537,99.8,2.2,0.02
92.68,4424,263.98,0.235,99.8,2.26,0.02
92.72,4427,264.35,0.195,99.8,2.22,0.03
92.76,4430,264.36,0.463,99.8,2.12,0.04
92.8,4433,264.41,0.395,99.8,2.2,0.06
92.84,4436,264.55,0.083,99.8,2.2,0.06
92.88,4438,264.67,0.287,99.6,2.2,0.06
92.92,4441,265.01,0.467,99.8,2.2,0.05
92.96,4444,265.42,0.449,99.8,2.2,0.04
93,4447,265.62,0.425,99.8,2.2,0.03
93.04,4450,265.76,0.089,99.8,2.2,0.02
93.08,4453,265.63,0.233,99.6,2.2,0.02
93.12,4456,265.85,0.413,99.8,2.2,0.02
93.16,4459,266.33,0.365,99.8,2.2,0.01
