Time,Distance,Corr Speed,Math G Force Lat Filtered
s,m,km/h,G
,,,
,,,
0,0,184.16,0.088
0.05,3,184.92,0.077
0.1,5,185.88,0.066
0.15,8,186.55,0.056
0.2,11,187.28,0.046
0.25,13,188.23,0.037
0.3,16,188.87,0.03
0.35,18,189.56,0.024
0.4,21,190.43,0.02
0.45,24,191.17,0.017
0.5,27,191.99,0.016
0.55,29,192.75,0.016
0.6,32,193.39,0.019
0.65,35,194.2,0.023
0.7,38,195.16,0.029
0.75,40,196.04,0.035
0.8,43,196.68,0.042
0.85,46,197.22,0.047
0.9,49,198,0.051
0.95,51,198.73,0.052
1,54,199.45,0.05
1.05,57,200.36,0.046
1.1,60,201.08,0.04
1.15,63,201.68,0.032
1.2,66,202.07,0.024
1.25,68,202.47,0.015
1.3,71,202.98,0.008
1.35,74,203.56,0.001
1.4,77,204.26,-0.005
1.45,80,204.94,-0.01
1.5,83,205.58,-0.014
1.55,86,206.24,-0.018
1.6,89,206.88,-0.022
1.65,92,207.37,-0.027
1.7,95,207.9,-0.033
1.75,97,208.53,-0.038
1.8,100,209.15,-0.043
1.85,103,209.8,-0.046
1.9,106,210.48,-0.047
1.95,109,211.1,-0.046
2,112,211.63,-0.043
2.05,115,212.25,-0.038
2.1,118,212.88,-0.032
2.15,121,213.44,-0.025
2.2,124,214.07,-0.018
2.25,127,214.64,-0.011
2.3,130,215.17,-0.005
2.35,133,215.77,0
2.4,136,216.43,0.005
2.45,140,216.97,0.009
2.5,143,217.44,0.011
2.55,146,218.05,0.013
2.6,149,218.69,0.013
2.65,152,219.23,0.014
2.7,155,219.77,0.014
2.75,158,220.32,0.014
2.8,161,220.9,0.014
2.85,164,221.44,0.015
2.9,167,221.9,0.016
2.95,171,222.43,0.017
3,174,223.01,0.019
3.05,177,223.67,0.02
3.1,180,224.15,0.022
3.15,183,224.58,0.025
3.2,186,225.16,0.028
3.25,190,225.68,0.031
3.3,193,226.24,0.033
3.35,196,226.79,0.035
3.4,199,227.17,0.036
3.45,202,227.68,0.035
3.5,206,228.3,0.033
3.55,209,228.73,0.028
3.6,212,229.24,0.023
3.65,215,229.64,0.015
3.7,219,230.16,0.007
3.75,222,230.75,-0.002
3.8,225,231.23,-0.011
3.85,228,231.67,-0.022
3.9,232,232.01,-0.034
3.95,235,232.5,-0.046
4,238,233.06,-0.059
4.05,241,233.59,-0.071
4.1,245,234.06,-0.084
4.15,248,234.49,-0.096
4.2,251,234.94,-0.108
4.25,255,235.37,-0.12
4.3,258,235.81,-0.131
4.35,261,236.22,-0.141
4.4,265,236.63,-0.15
4.45,268,237.18,-0.158
4.5,271,237.64,-0.165
4.55,275,237.92,-0.171
4.6,278,238.45,-0.176
4.65,281,238.97,-0.182
4.7,285,239.28,-0.191
4.75,288,239.66,-0.201
4.8,292,240.02,-0.215
4.85,295,240.47,-0.23
4.9,298,241.08,-0.247
4.95,302,241.52,-0.264
5,305,241.72,-0.281
5.05,309,242.08,-0.296
5.1,312,242.53,-0.309
5.15,315,242.92,-0.32
5.2,319,243.48,-0.327
5.25,322,243.95,-0.331
5.3,326,244.1,-0.332
5.35,329,244.28,-0.33
5.4,333,244.54,-0.327
5.45,336,244.85,-0.323
5.5,340,245.34,-0.321
5.55,343,245.73,-0.321
5.6,347,246.02,-0.325
5.65,350,246.49,-0.333
5.7,353,246.76,-0.347
5.75,357,246.92,-0.366
5.8,360,247.32,-0.39
5.85,364,247.7,-0.418
5.9,367,248.09,-0.448
5.95,371,248.62,-0.479
6,374,248.98,-0.51
6.05,378,249,-0.539
6.1,381,249.35,-0.566
6.15,385,249.85,-0.589
6.2,389,250.16,-0.608
6.25,392,250.52,-0.622
6.3,396,250.82,-0.632
6.35,399,251.12,-0.639
6.4,403,251.56,-0.643
6.45,406,251.95,-0.644
6.5,410,252.26,-0.644
6.55,413,252.56,-0.64
6.6,417,252.65,-0.634
6.65,421,253.14,-0.623
6.7,424,253.62,-0.609
6.75,428,253.61,-0.592
6.8,431,253.96,-0.572
6.85,435,254.25,-0.551
6.9,438,254.5,-0.53
6.95,442,254.95,-0.51
7,446,255.22,-0.491
7.05,449,255.61,-0.475
7.1,453,255.97,-0.46
7.15,456,256.18,-0.447
7.2,460,256.49,-0.438
7.25,464,256.68,-0.432
7.3,467,256.91,-0.431
7.35,471,257.34,-0.435
7.4,475,257.77,-0.444
7.45,478,258.01,-0.458
7.5,482,258.3,-0.478
7.55,486,258.65,-0.502
7.6,489,258.83,-0.53
7.65,493,259.07,-0.562
7.7,496,259.55,-0.596
7.75,500,259.75,-0.631
7.8,504,259.68,-0.668
7.85,507,260.06,-0.706
7.9,511,260.48,-0.744
7.95,515,260.78,-0.782
8,519,261.2,-0.82
8.05,522,261.28,-0.857
8.1,526,261.2,-0.895
8.15,530,261.59,-0.934
8.2,533,261.78,-0.975
8.25,537,261.9,-1.021
8.3,541,262.37,-1.072
8.35,544,262.55,-1.129
8.4,548,262.73,-1.191
8.45,552,263.04,-1.257
8.5,556,263.16,-1.327
8.55,559,263.48,-1.397
8.6,563,263.75,-1.468
8.65,567,263.62,-1.539
8.7,570,263.78,-1.61
8.75,574,264.08,-1.681
8.8,578,264.34,-1.752
8.85,582,264.63,-1.823
8.9,585,264.72,-1.893
8.95,589,264.86,-1.961
9,593,264.96,-2.026
9.05,597,264.86,-2.086
9.1,600,264.91,-2.141
9.15,604,265.15,-2.192
9.2,608,265.2,-2.239
9.25,612,265.37,-2.282
9.3,615,265.45,-2.322
9.35,619,265.24,-2.359
9.4,623,265.63,-2.392
9.45,626,266.04,-2.42
9.5,630,265.97,-2.442
9.55,634,265.76,-2.456
9.6,638,265.37,-2.462
9.65,641,265.12,-2.459
9.7,645,265.37,-2.45
9.75,649,265.64,-2.437
9.8,653,265.79,-2.423
9.85,656,265.7,-2.409
9.9,660,265.43,-2.395
9.95,664,265.7,-2.382
10,668,266.05,-2.37
10.05,671,265.45,-2.357
10.1,675,265.36,-2.341
10.15,679,265.69,-2.322
10.2,683,265.5,-2.297
10.25,686,265.46,-2.264
10.3,690,264.71,-2.221
10.35,694,263.98,-2.165
10.4,698,263.17,-2.095
10.45,701,261.23,-2.009
10.5,705,258.53,-1.908
10.55,709,256.39,-1.791
10.6,712,254.82,-1.66
10.65,716,251.56,-1.518
10.7,719,246.95,-1.368
10.75,723,242.9,-1.21
10.8,726,238.64,-1.05
10.85,729,234.99,-0.894
10.9,733,232.46,-0.745
10.95,736,227.59,-0.61
11,739,222.66,-0.488
11.05,742,220.16,-0.385
11.1,745,216.9,-0.297
11.15,748,212.81,-0.227
11.2,751,209.27,-0.172
11.25,754,205.11,-0.13
11.3,757,200.93,-0.098
11.35,760,197.62,-0.072
11.4,763,193.92,-0.052
11.45,765,190.01,-0.033
11.5,768,186.37,-0.015
11.55,771,182.5,0.006
11.6,773,179.06,0.03
11.65,776,176.11,0.06
11.7,778,172.45,0.097
11.75,780,168.58,0.141
11.8,783,165.86,0.191
11.85,785,163.19,0.249
11.9,787,160.26,0.312
11.95,790,157.91,0.38
12,792,155.38,0.449
12.05,794,152.34,0.519
12.1,796,149.32,0.588
12.15,798,146.11,0.656
12.2,800,143.02,0.722
12.25,802,140.65,0.786
12.3,804,138.41,0.85
12.35,806,136.25,0.914
12.4,808,134.5,0.976
12.45,810,132.71,1.037
12.5,812,130.49,1.096
12.55,814,128.73,1.153
12.6,815,127.44,1.207
12.65,817,125.75,1.257
12.7,819,124.16,1.303
12.75,821,123.1,1.346
12.8,822,121.78,1.384
12.85,824,120.22,1.42
12.9,826,119.06,1.454
12.95,827,117.92,1.487
13,829,116.83,1.522
13.05,831,116.29,1.56
13.1,832,115.78,1.599
13.15,834,115.31,1.639
13.2,836,115.18,1.678
13.25,837,114.83,1.712
13.3,839,114.25,1.74
13.35,841,113.69,1.757
13.4,842,112.66,1.763
13.45,844,111.59,1.758
13.5,845,111.38,1.743
13.55,847,111.04,1.721
13.6,848,111.06,1.695
13.65,850,111.35,1.666
13.7,852,110.54,1.639
13.75,853,109.67,1.614
13.8,855,109.22,1.594
13.85,856,108.9,1.579
13.9,858,108.97,1.568
13.95,859,109.06,1.563
14,861,108.73,1.565
14.05,862,109.03,1.574
14.1,864,109.74,1.588
14.15,865,109.83,1.606
14.2,867,109.9,1.622
14.25,869,110.44,1.634
14.3,870,110.89,1.635
14.35,872,111.17,1.62
14.4,873,111.54,1.582
14.45,875,111.84,1.515
14.5,876,112.21,1.415
14.55,878,112.54,1.275
14.6,880,112.64,1.095
14.65,881,112.84,0.874
14.7,883,113.03,0.617
14.75,884,113.43,0.331
14.8,886,114.32,0.029
14.85,888,114.88,-0.277
14.9,889,114.76,-0.572
14.95,891,114.59,-0.843
15,892,114.42,-1.083
15.05,894,114.11,-1.284
15.1,896,113.92,-1.448
15.15,897,113.86,-1.573
15.2,899,113.69,-1.665
15.25,900,113.59,-1.729
15.3,902,113.78,-1.769
15.35,904,113.83,-1.791
15.4,905,113.68,-1.798
15.45,907,113.62,-1.794
15.5,908,113.63,-1.783
15.55,910,113.71,-1.766
15.6,912,113.96,-1.746
15.65,913,114.47,-1.726
15.7,915,114.64,-1.705
15.75,917,114.47,-1.685
15.8,918,114.84,-1.664
15.85,920,115.32,-1.644
15.9,921,115.2,-1.623
15.95,923,115.18,-1.601
16,925,115.7,-1.578
16.05,926,116.28,-1.553
16.1,928,116.68,-1.529
16.15,930,117.01,-1.507
16.2,931,117.37,-1.489
16.25,933,117.71,-1.478
16.3,935,118.34,-1.474
16.35,936,119.59,-1.475
16.4,938,120.83,-1.48
16.45,940,121.64,-1.485
16.5,941,122.5,-1.49
16.55,943,123.49,-1.492
16.6,945,124.1,-1.487
16.65,947,125.15,-1.473
16.7,948,126.37,-1.448
16.75,950,126.6,-1.41
16.8,952,126.96,-1.36
16.85,954,128.34,-1.298
16.9,956,128.96,-1.226
16.95,957,129.41,-1.148
17,959,130.78,-1.066
17.05,961,131.75,-0.98
17.1,963,132.54,-0.893
17.15,965,133.6,-0.807
17.2,967,134.82,-0.724
17.25,969,135.78,-0.647
17.3,971,136.79,-0.576
17.35,973,138,-0.514
17.4,975,139.07,-0.461
17.45,976,140.12,-0.416
17.5,978,141.36,-0.377
17.55,980,142.82,-0.345
17.6,983,144.28,-0.316
17.65,985,145.42,-0.29
17.7,987,146.26,-0.265
17.75,989,147.04,-0.24
17.8,991,148.03,-0.214
17.85,993,149.09,-0.188
17.9,995,149.94,-0.16
17.95,997,150.95,-0.132
18,999,152.32,-0.103
18.05,1001,153.53,-0.073
18.1,1004,154.49,-0.042
18.15,1006,155.51,-0.008
18.2,1008,156.6,0.026
18.25,1010,157.66,0.061
18.3,1012,158.89,0.097
18.35,1015,160.11,0.131
18.4,1017,161.1,0.163
18.45,1019,162.04,0.192
18.5,1022,163.01,0.218
18.55,1024,164,0.239
18.6,1026,165.06,0.257
18.65,1029,166.1,0.271
18.7,1031,167.08,0.283
18.75,1033,168.1,0.294
18.8,1036,169.09,0.305
18.85,1038,170.12,0.317
18.9,1040,171.18,0.332
18.95,1043,172.06,0.351
19,1045,172.98,0.375
19.05,1048,173.75,0.405
19.1,1050,174.37,0.443
19.15,1053,175.28,0.489
19.2,1055,176.06,0.54
19.25,1058,176.81,0.598
19.3,1060,178.04,0.659
19.35,1063,179.14,0.721
19.4,1065,179.93,0.781
19.45,1068,180.79,0.836
19.5,1070,181.64,0.884
19.55,1073,182.44,0.923
19.6,1075,183.08,0.953
19.65,1078,183.82,0.977
19.7,1081,184.66,0.996
19.75,1083,185.45,1.015
19.8,1086,186.58,1.035
19.85,1089,187.67,1.057
19.9,1091,188.24,1.082
19.95,1094,189.07,1.108
20,1097,190.01,1.135
20.05,1099,190.43,1.161
20.1,1102,191.23,1.186
20.15,1105,192.32,1.21
20.2,1107,193.08,1.233
20.25,1110,193.84,1.252
20.3,1113,194.75,1.268
20.35,1116,195.63,1.276
20.4,1118,196.22,1.277
20.45,1121,196.97,1.266
20.5,1124,197.99,1.242
20.55,1127,198.55,1.202
20.6,1130,199.12,1.146
20.65,1132,199.87,1.073
20.7,1135,200.29,0.985
20.75,1138,200.93,0.882
20.8,1141,201.73,0.769
20.85,1144,202.46,0.647
20.9,1147,203.39,0.519
20.95,1149,204.05,0.386
21,1152,204.48,0.251
21.05,1155,205.07,0.115
21.1,1158,205.64,-0.019
21.15,1161,206.27,-0.149
21.2,1164,207.02,-0.274
21.25,1167,207.91,-0.39
21.3,1170,208.64,-0.5
21.35,1173,209.11,-0.601
21.4,1176,209.89,-0.697
21.45,1179,210.62,-0.787
21.5,1182,211.22,-0.873
21.55,1185,212.18,-0.958
21.6,1188,213.11,-1.04
21.65,1191,213.68,-1.121
21.7,1194,214.18,-1.198
21.75,1197,214.84,-1.272
21.8,1200,215.71,-1.34
21.85,1203,216.47,-1.403
21.9,1206,216.77,-1.461
21.95,1209,217.31,-1.513
22,1212,218.18,-1.562
22.05,1215,218.77,-1.607
22.1,1218,219.3,-1.652
22.15,1221,219.98,-1.696
22.2,1224,220.78,-1.741
22.25,1228,221.48,-1.787
22.3,1231,222.1,-1.833
22.35,1234,222.54,-1.879
22.4,1237,222.94,-1.923
22.45,1240,223.37,-1.966
22.5,1243,223.9,-2.008
22.55,1246,224.6,-2.051
22.6,1250,225.3,-2.093
22.65,1253,225.68,-2.135
22.7,1256,226.14,-2.176
22.75,1259,226.91,-2.212
22.8,1262,227.26,-2.244
22.85,1266,227.47,-2.269
22.9,1269,228.16,-2.288
22.95,1272,228.83,-2.299
23,1275,229.31,-2.304
23.05,1279,229.87,-2.302
23.1,1282,230.26,-2.296
23.15,1285,230.86,-2.285
23.2,1288,231.62,-2.272
23.25,1292,231.44,-2.257
23.3,1295,231.91,-2.24
23.35,1298,232.73,-2.223
23.4,1301,232.07,-2.207
23.45,1305,232.82,-2.192
23.5,1308,234.37,-2.178
23.55,1311,233.75,-2.163
23.6,1315,233.1,-2.143
23.65,1318,234.57,-2.114
23.7,1321,235.34,-2.076
23.75,1325,235.07,-2.025
23.8,1328,235.78,-1.961
23.85,1331,235.94,-1.884
23.9,1334,236.04,-1.794
23.95,1338,236.45,-1.692
24,1341,236.95,-1.582
24.05,1345,236.56,-1.463
24.1,1348,235.07,-1.336
24.15,1351,233.4,-1.2
24.2,1354,229.43,-1.057
24.25,1358,226.54,-0.907
24.3,1361,225.19,-0.753
24.35,1364,221.09,-0.598
24.4,1367,218.03,-0.445
24.45,1370,215.72,-0.295
24.5,1373,212.17,-0.149
24.55,1376,209.65,-0.01
24.6,1379,206.68,0.123
24.65,1382,201.75,0.253
24.7,1385,200.03,0.38
24.75,1387,199.93,0.506
24.8,1390,197.12,0.631
24.85,1393,194.45,0.754
24.9,1396,192.2,0.874
24.95,1398,189.96,0.987
25,1401,188.02,1.094
25.05,1404,186.21,1.195
25.1,1406,184.44,1.289
25.15,1409,183.73,1.377
25.2,1412,183.29,1.459
25.25,1414,182.09,1.534
25.3,1417,181.02,1.603
25.35,1419,180.19,1.665
25.4,1422,179.26,1.719
25.45,1424,178.76,1.769
25.5,1427,178.38,1.815
25.55,1429,177.38,1.859
25.6,1432,176.52,1.902
25.65,1434,176.38,1.946
25.7,1437,175.86,1.99
25.75,1439,175.18,2.034
25.8,1442,174.38,2.08
25.85,1444,173.45,2.126
25.9,1447,173.46,2.172
25.95,1449,173.29,2.218
26,1451,172.31,2.262
26.05,1454,171.49,2.302
26.1,1456,170.6,2.337
26.15,1459,169.68,2.366
26.2,1461,169.43,2.389
26.25,1464,169.35,2.406
26.3,1466,168.97,2.418
26.35,1468,168.85,2.425
26.4,1471,168.62,2.426
26.45,1473,168.56,2.422
26.5,1475,168.92,2.415
26.55,1478,168.55,2.407
26.6,1480,168.12,2.402
26.65,1483,168.5,2.402
26.7,1485,168.42,2.408
26.75,1487,168.11,2.424
26.8,1490,168.61,2.449
26.85,1492,168.59,2.483
26.9,1494,168.17,2.522
26.95,1497,168.41,2.565
27,1499,168.26,2.608
27.05,1502,167.74,2.648
27.1,1504,168.12,2.686
27.15,1506,168.57,2.721
27.2,1509,168.54,2.751
27.25,1511,168.59,2.775
27.3,1513,168.52,2.789
27.35,1516,168.76,2.789
27.4,1518,169.06,2.771
27.45,1521,168.8,2.731
27.5,1523,168.67,2.667
27.55,1525,169,2.575
27.6,1528,169.76,2.46
27.65,1530,170.69,2.317
27.7,1533,171.13,2.15
27.75,1535,171.35,1.956
27.8,1537,171.97,1.736
27.85,1540,172.53,1.489
27.9,1542,172.96,1.22
27.95,1545,173.66,0.931
28,1547,174.67,0.628
28.05,1550,175.8,0.319
28.1,1552,176.46,0.012
28.15,1555,176.81,-0.285
28.2,1557,177.7,-0.566
28.25,1560,179.18,-0.823
28.3,1562,180.08,-1.056
28.35,1565,180.62,-1.258
28.4,1567,181.14,-1.43
28.45,1570,181.34,-1.573
28.5,1572,182.28,-1.691
28.55,1575,183.65,-1.788
28.6,1578,184.19,-1.868
28.65,1580,184.73,-1.934
28.7,1583,185.76,-1.988
28.75,1585,186.19,-2.032
28.8,1588,186.74,-2.067
28.85,1591,187.84,-2.093
28.9,1593,188.03,-2.112
28.95,1596,187.84,-2.125
29,1599,189.01,-2.132
29.05,1601,190.66,-2.134
29.1,1604,190.44,-2.13
29.15,1607,190.04,-2.115
29.2,1609,191.26,-2.089
29.25,1612,191.36,-2.05
29.3,1615,190.55,-2.002
29.35,1618,191.28,-1.946
29.4,1620,193.04,-1.888
29.45,1623,194.21,-1.829
29.5,1626,194.68,-1.77
29.55,1629,194.9,-1.709
29.6,1631,194.76,-1.647
29.65,1634,194.88,-1.586
29.7,1637,195.66,-1.529
29.75,1640,196.67,-1.483
29.8,1642,197.53,-1.447
29.85,1645,198.2,-1.424
29.9,1648,198.84,-1.412
29.95,1651,199.63,-1.407
30,1654,200.23,-1.406
30.05,1656,200.44,-1.404
30.1,1659,200.7,-1.397
30.15,1662,201.31,-1.385
30.2,1665,201.9,-1.365
30.25,1668,202.82,-1.34
30.3,1671,203.86,-1.309
30.35,1674,204.29,-1.274
30.4,1676,204.6,-1.235
30.45,1679,205.09,-1.196
30.5,1682,205.73,-1.158
30.55,1685,206.53,-1.127
30.6,1688,207.31,-1.102
30.65,1691,208.34,-1.086
30.7,1694,209.3,-1.076
30.75,1697,209.83,-1.072
30.8,1700,210.47,-1.069
30.85,1703,211.18,-1.066
30.9,1706,211.98,-1.06
30.95,1709,212.54,-1.051
31,1712,212.98,-1.039
31.05,1715,213.92,-1.024
31.1,1718,214.79,-1.008
31.15,1721,215.33,-0.991
31.2,1724,215.77,-0.975
31.25,1727,216.03,-0.96
31.3,1730,216.47,-0.947
31.35,1733,217.3,-0.938
31.4,1736,218.26,-0.932
31.45,1739,218.74,-0.928
31.5,1742,219.22,-0.924
31.55,1745,220.18,-0.92
31.6,1749,220.61,-0.912
31.65,1752,220.65,-0.9
31.7,1755,221.09,-0.883
31.75,1758,221.77,-0.862
31.8,1761,222.64,-0.837
31.85,1764,223.38,-0.809
31.9,1767,223.86,-0.777
31.95,1771,224.35,-0.739
32,1774,224.93,-0.696
32.05,1777,225.56,-0.647
32.1,1780,226.03,-0.592
32.15,1783,226.61,-0.534
32.2,1786,227.32,-0.474
32.25,1790,227.83,-0.415
32.3,1793,228.43,-0.358
32.35,1796,229,-0.306
32.4,1799,229.45,-0.258
32.45,1803,229.69,-0.216
32.5,1806,230.29,-0.178
32.55,1809,231.3,-0.145
32.6,1812,231.61,-0.114
32.65,1816,232.1,-0.087
32.7,1819,232.87,-0.064
32.75,1822,233.07,-0.048
32.8,1826,233.32,-0.041
32.85,1829,233.56,-0.047
32.9,1832,233.08,-0.07
32.95,1835,232.4,-0.114
33,1839,231.7,-0.179
33.05,1842,230.23,-0.268
33.1,1845,228.79,-0.381
33.15,1848,227.5,-0.516
33.2,1852,225.96,-0.667
33.25,1855,224.41,-0.83
33.3,1858,222.49,-0.995
33.35,1861,220.26,-1.158
33.4,1864,219.11,-1.315
33.45,1867,218.58,-1.463
33.5,1870,217.72,-1.602
33.55,1873,217.39,-1.729
33.6,1876,216.94,-1.845
33.65,1879,215.7,-1.95
33.7,1882,214.82,-2.043
33.75,1885,214.27,-2.124
33.8,1889,213.31,-2.195
33.85,1892,212.53,-2.255
33.9,1895,211.61,-2.306
33.95,1897,210.48,-2.349
34,1900,210.48,-2.387
34.05,1903,210.93,-2.421
34.1,1906,210.53,-2.45
34.15,1909,209.81,-2.471
34.2,1912,209.22,-2.484
34.25,1915,209.27,-2.486
34.3,1918,209.26,-2.481
34.35,1921,208.88,-2.473
34.4,1924,208.75,-2.464
34.45,1927,208.69,-2.458
34.5,1930,209.23,-2.454
34.55,1933,209.29,-2.451
34.6,1936,208.7,-2.446
34.65,1939,209.24,-2.436
34.7,1942,210.35,-2.422
34.75,1945,211.15,-2.4
34.8,1948,211.4,-2.371
34.85,1951,210.55,-2.333
34.9,1954,209.47,-2.291
34.95,1957,209.93,-2.248
35,1960,212.41,-2.209
35.05,1963,213.73,-2.175
35.1,1966,212.99,-2.143
35.15,1969,213.45,-2.108
35.2,1972,213.92,-2.066
35.25,1975,213.23,-2.015
35.3,1978,213.65,-1.956
35.35,1981,215.39,-1.892
35.4,1984,216.48,-1.825
35.45,1987,216.9,-1.756
35.5,1990,217.46,-1.687
35.55,1993,217.3,-1.62
35.6,1996,216.84,-1.555
35.65,1999,217.6,-1.494
35.7,2002,218.22,-1.44
35.75,2005,218.39,-1.391
35.8,2008,219.53,-1.347
35.85,2012,220.88,-1.306
35.9,2015,221.1,-1.264
35.95,2018,220.78,-1.216
36,2021,221.44,-1.161
36.05,2024,222.5,-1.095
36.1,2027,223.02,-1.019
36.15,2030,223.55,-0.933
36.2,2033,224.05,-0.841
36.25,2037,224.48,-0.747
36.3,2040,225.34,-0.658
36.35,2043,225.92,-0.58
36.4,2046,226.54,-0.517
36.45,2049,226.86,-0.473
36.5,2053,226.94,-0.447
36.55,2056,227.85,-0.441
36.6,2059,228.83,-0.451
36.65,2062,229.57,-0.478
36.7,2066,230.14,-0.514
36.75,2069,230.41,-0.559
36.8,2072,231.17,-0.607
36.85,2075,231.88,-0.657
36.9,2079,232.34,-0.706
36.95,2082,233.08,-0.751
37,2085,233.58,-0.792
37.05,2088,234.12,-0.827
37.1,2092,234.79,-0.856
37.15,2095,235.36,-0.878
37.2,2098,235.86,-0.894
37.25,2102,236.32,-0.903
37.3,2105,236.71,-0.907
37.35,2108,237.35,-0.906
37.4,2112,238.25,-0.903
37.45,2115,238.62,-0.896
37.5,2119,238.97,-0.887
37.55,2122,239.57,-0.876
37.6,2125,239.81,-0.864
37.65,2129,240.44,-0.852
37.7,2132,241.27,-0.84
37.75,2135,241.69,-0.829
37.8,2139,242.2,-0.818
37.85,2142,242.84,-0.807
37.9,2146,243.28,-0.794
37.95,2149,243.45,-0.779
38,2153,243.95,-0.762
38.05,2156,244.48,-0.742
38.1,2160,244.68,-0.719
38.15,2163,245.02,-0.696
38.2,2166,245.48,-0.673
38.25,2170,245.98,-0.652
38.3,2173,246.54,-0.635
38.35,2177,247.16,-0.622
38.4,2180,247.58,-0.614
38.45,2184,247.9,-0.61
38.5,2187,248.38,-0.61
38.55,2191,248.75,-0.614
38.6,2194,249.32,-0.619
38.65,2198,250.13,-0.626
38.7,2201,250.39,-0.632
38.75,2205,250.63,-0.635
38.8,2209,251.17,-0.636
38.85,2212,251.62,-0.634
38.9,2216,252.14,-0.629
38.95,2219,252.52,-0.622
39,2223,252.94,-0.612
39.05,2226,253.65,-0.599
39.1,2230,253.91,-0.581
39.15,2234,254.02,-0.557
39.2,2237,254.87,-0.529
39.25,2241,255.59,-0.497
39.3,2244,256,-0.463
39.35,2248,256.42,-0.429
39.4,2252,256.39,-0.399
39.45,2255,256.95,-0.375
39.5,2259,257.64,-0.359
39.55,2262,257.69,-0.352
39.6,2266,257.94,-0.354
39.65,2270,258.29,-0.362
39.7,2273,258.85,-0.374
39.75,2277,259.56,-0.387
39.8,2281,259.84,-0.397
39.85,2284,260.48,-0.402
39.9,2288,260.9,-0.4
39.95,2292,260.68,-0.389
40,2295,261.17,-0.372
40.05,2299,261.95,-0.348
40.1,2303,262.42,-0.321
40.15,2307,262.85,-0.294
40.2,2310,263.17,-0.268
40.25,2314,263.3,-0.247
40.3,2318,263.82,-0.23
40.35,2321,264.43,-0.219
40.4,2325,264.61,-0.213
40.45,2329,264.97,-0.211
40.5,2333,265.45,-0.212
40.55,2336,265.76,-0.214
40.6,2340,266.08,-0.217
40.65,2344,266.56,-0.219
40.7,2348,267.08,-0.22
40.75,2351,267.44,-0.219
40.8,2355,267.77,-0.218
40.85,2359,268.06,-0.215
40.9,2363,268.37,-0.212
40.95,2367,268.79,-0.207
41,2370,269.16,-0.201
41.05,2374,269.57,-0.193
41.1,2378,269.93,-0.182
41.15,2382,270.2,-0.169
41.2,2386,270.58,-0.153
41.25,2389,270.92,-0.136
41.3,2393,271.22,-0.119
41.35,2397,271.55,-0.102
41.4,2401,271.97,-0.088
41.45,2405,272.34,-0.078
41.5,2409,272.56,-0.073
41.55,2412,272.8,-0.074
41.6,2416,273.07,-0.081
41.65,2420,273.39,-0.094
41.7,2424,273.65,-0.111
41.75,2428,273.76,-0.131
41.8,2432,274.14,-0.152
41.85,2436,274.39,-0.171
41.9,2439,274.44,-0.188
41.95,2443,275.14,-0.202
42,2447,275.78,-0.211
42.05,2451,276.04,-0.216
42.1,2455,276.16,-0.219
42.15,2459,276.22,-0.219
42.2,2463,276.86,-0.22
42.25,2467,277.33,-0.221
42.3,2471,277.4,-0.224
42.35,2475,277.6,-0.23
42.4,2479,277.7,-0.239
42.45,2482,278.07,-0.25
42.5,2486,278.53,-0.263
42.55,2490,278.66,-0.277
42.6,2494,278.87,-0.292
42.65,2498,279.2,-0.308
42.7,2502,279.44,-0.323
42.75,2506,279.76,-0.337
42.8,2510,280.01,-0.351
42.85,2514,280.13,-0.362
42.9,2518,280.37,-0.372
42.95,2522,280.72,-0.379
43,2526,280.94,-0.383
43.05,2530,281.32,-0.384
43.1,2534,281.64,-0.384
43.15,2538,281.93,-0.382
43.2,2542,282.34,-0.381
43.25,2546,282.3,-0.382
43.3,2550,282.56,-0.385
43.35,2554,283.03,-0.391
43.4,2558,283,-0.399
43.45,2562,283.18,-0.41
43.5,2566,283.45,-0.422
43.55,2570,283.52,-0.434
43.6,2574,283.91,-0.446
43.65,2578,284.43,-0.456
43.7,2582,284.56,-0.465
43.75,2586,284.73,-0.472
43.8,2590,285.04,-0.476
43.85,2594,285.1,-0.478
43.9,2598,285.31,-0.478
43.95,2602,285.62,-0.479
44,2606,285.71,-0.48
44.05,2610,285.83,-0.481
44.1,2614,286.19,-0.483
44.15,2618,286.42,-0.485
44.2,2622,286.6,-0.486
44.25,2626,286.91,-0.486
44.3,2630,286.82,-0.484
44.35,2634,286.78,-0.479
44.4,2638,287.04,-0.471
44.45,2642,287.17,-0.46
44.5,2646,287.35,-0.447
44.55,2650,287.57,-0.433
44.6,2654,287.74,-0.419
44.65,2659,287.97,-0.407
44.7,2663,288.22,-0.398
44.75,2667,288.27,-0.394
44.8,2671,288.44,-0.393
44.85,2675,288.68,-0.395
44.9,2679,288.73,-0.401
44.95,2683,288.94,-0.407
45,2687,289.22,-0.413
45.05,2691,289.32,-0.415
45.1,2695,289.4,-0.414
45.15,2699,289.64,-0.407
45.2,2703,289.76,-0.394
45.25,2707,290.02,-0.376
45.3,2712,290.22,-0.353
45.35,2716,290.34,-0.326
45.4,2720,290.58,-0.297
45.45,2724,290.65,-0.266
45.5,2728,290.92,-0.235
45.55,2732,291.23,-0.206
45.6,2736,291.25,-0.181
45.65,2740,291.29,-0.161
45.7,2744,291.5,-0.148
45.75,2749,291.46,-0.141
45.8,2753,291.42,-0.141
